gender,C_api,C_man,E_NEds,E_Bpag,firstDay,lastDay,NEds,NPages,NPcreated,weightIJ,NIJ,NDays,NActDays,pagesWomen,wikiprojWomen,ns_user,ns_wikipedia,ns_talk,ns_userTalk,ns_content
2,female,3,2,3,20230327080648,20271006231910,87,34,15,1.4035655586717517,84,40680,1932,58,18,44,44,74,29,56
2,unknown,3,3,1,20200223072248,20220816035953,24,23,13,1.2253885200758354,64,20593,12993,23,0,10,19,21,12,21
1,female,2,2,3,20220708133313,20240731132817,60,27,15,1.1570251397547842,62,20023,8492,40,28,22,32,7,10,23
1,unknown,2,1,2,20230928021609,20261103223436,87,36,0,1.1552791841666128,44,30176,21968,8,62,50,52,12,37,85
2,female,1,2,0,20200518072751,20260706193407,77,6,4,1.3233460361337723,76,60189,57403,47,55,26,72,35,27,70
1,unknown,1,2,1,20240930222744,20270206203741,93,16,0,1.067418371402296,88,29276,16363,21,48,93,7,86,68,0
1,male,2,2,1,20230530045513,20250516203547,63,12,2,0.8651070838921402,79,19987,2552,4,30,8,37,52,32,42
2,female,1,1,0,20200124224708,20210421161914,44,30,18,0.7151637016173082,38,10297,1765,35,33,28,31,8,4,7
2,unknown,2,1,3,20200705055026,20221016103057,18,25,7,1.3817792310196493,6,20312,13940,1,1,14,10,6,6,7
2,male,3,3,3,20211028230212,20221121150953,20,28,10,1.1036936499090735,84,10093,2234,12,3,10,17,18,18,11
0,female,3,2,3,20220907043744,20230325171449,59,19,14,1.2428403248131532,59,9419,8228,6,39,0,26,52,35,11
1,male,1,2,0,20210825112946,20240324234831,41,44,15,1.020413599749338,98,29500,4719,13,35,20,40,14,34,19
2,female,1,3,2,20221008141743,20270307002144,7,13,9,1.071707740420512,47,49299,26132,2,0,2,2,5,7,0
1,female,2,1,0,20220915011408,20281230024227,52,46,10,1.339977180825246,48,60316,10093,22,34,0,37,33,18,4
1,male,1,0,1,20201205043931,20251128065659,98,25,19,1.4754204843726155,8,49924,6404,30,45,56,90,40,23,93
0,unknown,2,2,2,20200715044048,20230427215751,64,18,9,1.143848607332243,87,29713,2968,22,58,61,51,34,20,1
2,male,1,2,2,20210608143320,20250216051508,9,12,14,1.460259294907799,70,39608,33657,4,6,2,5,2,9,8
2,female,2,2,1,20201119050520,20270530041104,37,16,13,1.2465878330953806,19,69411,38938,31,32,7,34,13,27,37
2,unknown,3,2,3,20231022085421,20241004112528,41,21,18,1.2994184157140447,49,9983,1956,9,16,12,28,2,23,20
2,female,2,0,3,20220624151813,20231209135012,42,3,9,0.6948584158587695,27,10585,3309,27,14,37,29,18,38,13
1,female,2,2,1,20240125192437,20280630220141,29,12,13,1.008518622267745,98,40506,34510,14,29,12,18,24,0,4
1,male,2,0,3,20230821150735,20290912002625,38,18,18,1.3031322366885956,12,60091,35841,17,29,37,34,16,13,16
2,female,3,1,2,20211028142203,20230219150031,30,11,4,1.132408385653922,55,19192,8315,12,17,22,29,10,14,26
1,unknown,3,0,1,20211128164055,20240719120037,70,40,9,1.3484262997046894,98,29591,648,31,32,32,59,32,70,9
1,male,2,3,2,20220516124321,20280418100913,92,48,2,0.835036507165774,21,59902,58212,24,58,19,3,48,81,39
2,unknown,1,1,2,20240113041425,20240317000928,14,4,5,0.6482509234521951,4,204,65,13,2,14,7,3,2,10
2,female,2,3,1,20240612224802,20280522081738,32,30,1,0.8015983158378741,33,39910,6765,13,16,31,26,31,26,14
2,female,1,1,3,20210705083850,20260215233528,2,4,1,0.6349267010992841,37,49511,44382,0,2,0,2,1,2,2
2,female,3,1,1,20210227082444,20281017110844,80,13,15,1.031822654318833,31,70791,54716,8,21,67,52,37,4,47
2,male,1,1,3,20220124124643,20260318110934,89,20,16,1.357458082990183,77,40194,17260,38,52,63,7,70,6,55
2,unknown,3,3,3,20211008102743,20260217155604,54,15,19,0.961223067088254,39,49210,11530,12,42,44,10,28,29,19
1,male,1,0,0,20211213164957,20271206105557,44,24,14,1.1109273984768935,92,59993,46965,4,27,1,14,22,15,9
1,unknown,2,2,0,20201229133621,20230603093840,31,22,19,1.425031598190258,31,29374,13893,26,17,22,21,26,23,18
2,female,1,2,0,20231203084129,20271113172219,73,43,19,1.0383090336585785,95,39911,35570,62,7,48,43,67,49,46
1,unknown,2,1,3,20210223111055,20271014084608,21,12,14,1.3432366272089236,73,60791,43803,5,3,18,5,20,16,12
1,unknown,3,1,3,20220811210351,20280301143428,80,3,2,1.2609788204084305,32,59490,16185,2,63,59,63,23,57,67
1,male,3,1,2,20220106064234,20261223120933,9,44,17,1.2992497131415957,47,41118,4900,2,2,9,1,0,1,0
2,male,1,3,2,20200305061037,20220411044315,62,20,6,1.0727693076706504,75,20106,11234,57,12,49,33,18,54,29
1,female,3,0,1,20230602223255,20260121213534,91,19,8,1.094942318390328,88,29519,23052,69,7,18,65,68,42,24
1,unknown,2,0,2,20200518022652,20230319115248,18,10,2,0.9884707754933187,66,29802,8438,16,11,8,12,17,10,10
2,male,1,0,2,20240121160102,20240609210853,66,34,4,1.1110641732417594,5,489,173,15,0,59,25,55,42,64
1,male,1,3,1,20200117202143,20210921020247,89,8,18,1.3484085612927654,56,10804,9862,39,72,7,13,35,16,74
2,female,2,1,0,20201213091429,20290408012243,22,1,18,1.4635279162724748,63,89195,38270,19,0,18,9,13,8,13
0,male,2,0,3,20240715020647,20290316174509,38,29,9,1.0726672866260603,89,49602,24021,7,11,10,28,5,37,21
1,male,1,0,1,20210526200056,20240612130317,55,23,5,0.5111285955024182,95,30086,9156,41,8,44,18,29,49,49
1,female,1,2,0,20220906045308,20221124020932,54,28,8,0.7512339041485859,66,218,151,35,31,37,33,16,21,47
0,male,3,2,3,20200304092225,20240501124604,6,32,2,1.461712328576199,24,40198,36183,4,5,3,6,4,3,2
2,unknown,1,3,2,20200806124802,20270323123955,32,10,5,0.954167557426442,15,69517,4902,6,16,16,25,9,13,2
2,unknown,2,0,3,20221129191839,20240219152052,88,40,4,1.0452019156076084,30,19090,7083,64,41,6,34,5,70,43
0,female,2,1,0,20201216193049,20241225025137,5,25,10,1.165553181372775,11,40009,4892,4,5,5,4,2,1,1
2,male,2,1,3,20210105101630,20270130091712,86,44,13,0.7485913781176009,51,60025,58020,65,54,44,1,1,22,70
2,unknown,1,0,3,20240713073144,20261207084220,84,27,8,1.209246977391401,43,20495,7899,25,42,62,51,84,75,21
1,unknown,3,1,2,20230924105158,20260124160147,61,40,11,1.3352174628795446,28,29201,23281,49,43,35,17,41,47,8
2,female,1,3,2,20210821140805,20280517162421,72,48,19,0.7225337140671424,9,69697,8067,5,43,3,48,29,37,71
1,female,2,2,2,20221008150332,20260807043624,8,37,15,0.7587754987417796,51,39799,16526,1,0,5,4,1,8,5
2,unknown,2,0,1,20240215205829,20280514071846,20,47,2,0.6979039074678891,8,40299,21739,20,5,11,1,5,9,2
2,unknown,1,0,0,20210503020931,20241112005212,67,4,15,1.4467427308381218,15,30609,7660,44,30,61,61,18,15,14
0,female,1,2,3,20221225115109,20281015092142,27,14,14,1.3843074879276593,87,59790,44169,9,25,1,26,14,7,6
2,female,1,2,3,20200504054331,20251116000204,78,27,11,1.1595117925908158,66,50612,8240,2,40,44,70,58,14,40
1,female,2,2,2,20210613130229,20230213023411,95,18,4,1.073686363886306,93,19600,17544,19,56,91,13,86,95,30
1,male,2,3,3,20200416144657,20231107203419,31,28,6,0.7518594144907563,72,30692,12775,5,6,27,29,14,11,20
1,unknown,3,0,1,20210115191155,20251104025235,27,38,11,0.8091846418814913,38,40989,4516,18,0,10,5,6,20,25
1,male,2,0,2,20230518131122,20290802223635,31,38,16,1.152020578164518,27,60285,15464,26,0,4,1,16,6,21
1,male,1,0,1,20211120155345,20290413031347,54,32,11,0.6890638030128501,12,79293,47775,45,33,27,31,25,5,0
0,male,1,1,2,20230512052920,20271103213533,21,27,3,1.1148090696713489,48,40592,17477,8,2,16,18,0,0,8
2,male,2,1,2,20240917204518,20291226174530,65,31,13,0.5281782723964974,53,50309,43856,31,23,28,44,46,64,53
1,unknown,2,0,2,20230914233956,20260809185220,81,41,10,1.4298574877839247,47,29895,6322,33,12,74,41,0,80,60
1,female,2,0,1,20210121225910,20291219120106,52,7,8,1.385249585096712,69,81098,4160,0,28,41,37,36,38,20
1,unknown,2,1,2,20210801085459,20260916105615,53,39,2,0.5330494842231133,94,50116,25662,20,37,33,20,37,53,47
1,female,2,0,2,20240914060005,20251214052449,3,40,2,1.1842228947509224,42,10300,2178,3,3,3,2,0,1,0
1,unknown,3,0,1,20200607072746,20271028214221,93,20,18,0.9449987360434471,69,70422,35273,73,87,55,74,12,18,84
0,female,1,0,0,20230402021217,20240223093607,3,8,5,1.1034430520885112,87,9822,1891,2,2,1,0,0,0,3
1,unknown,1,2,3,20230624164232,20270723130532,52,38,10,0.6498983297719436,8,40099,2154,40,12,3,7,33,5,45
0,female,2,0,1,20210310174702,20280516073112,62,33,19,0.5184328023594028,81,70206,22936,33,29,2,37,4,7,41
2,unknown,2,3,1,20240121082027,20251029181203,14,47,2,0.8327543318234539,84,10909,6728,11,13,11,12,14,0,2
1,unknown,3,1,2,20230423042810,20270109024531,50,22,13,1.4290016542122106,24,39686,24459,39,43,45,19,30,26,19
1,unknown,1,1,0,20210409021756,20261231122907,83,8,9,0.7225262901881547,66,50823,30035,5,5,81,59,79,28,45
1,male,2,2,0,20201126051838,20270516142156,13,11,16,1.110043938661934,91,69391,31621,13,4,5,4,12,8,11
2,unknown,2,3,1,20231218101809,20280317104954,10,18,3,0.606466533807576,60,49100,38115,4,10,6,10,3,1,6
2,female,3,3,1,20230916080340,20231124151435,13,37,3,0.5727305855169086,23,209,206,1,5,7,3,5,7,6
1,male,2,0,0,20200501182735,20250718173305,80,35,18,1.0215777564275785,10,50217,14550,5,33,27,57,60,67,62
0,unknown,2,2,0,20220802135827,20290205133948,9,31,1,0.9877402801686062,81,69403,17312,9,9,6,5,4,0,6
1,female,2,2,1,20210202141756,20250705003350,16,2,12,1.3842811088041582,40,40503,24969,15,1,14,8,2,11,2
2,female,2,2,3,20220109013430,20240903211408,77,49,9,1.4294779030493383,45,20795,6015,42,10,63,40,40,45,14
1,female,1,1,2,20201120124012,20220820145348,30,41,18,0.606393775535137,81,19701,7364,21,15,24,2,23,17,12
1,female,2,1,3,20230220033241,20270925123759,87,7,8,0.8087565633587287,85,40706,24405,8,46,86,40,47,0,86
1,female,3,0,2,20200322075916,20240305211126,70,3,17,0.5350861735160289,66,39984,23123,59,49,61,25,1,20,21
1,female,2,0,3,20201124102139,20270826062620,47,11,0,1.3966595300544324,64,69702,23363,31,3,44,11,18,40,38
1,unknown,1,3,2,20210220164202,20290827130024,95,8,14,0.9641769762843716,65,80607,46253,81,95,18,15,18,85,81
2,unknown,3,1,3,20230226193743,20230924095635,90,48,11,1.1473537206529714,71,698,587,30,51,14,28,29,76,85
0,female,1,0,1,20220818151116,20260219222330,90,27,7,0.5607587092449795,35,39402,3186,53,76,65,50,75,50,37
2,unknown,3,0,2,20231230133202,20240429075827,41,9,2,1.0315448517419257,43,9199,5334,29,3,4,10,19,11,9
2,female,1,2,2,20200104005343,20240802040551,76,28,4,0.7310046696745752,34,40699,9677,47,72,75,18,63,53,73
1,unknown,3,3,3,20210517142244,20220425050305,45,31,14,1.492608815592999,84,9908,3676,30,11,14,13,23,7,31
2,female,3,3,3,20200922121519,20291017110728,52,7,1,1.2265605865381315,10,90095,15824,15,25,5,7,20,33,39
2,male,2,2,0,20211130002225,20220111114041,95,17,12,0.5521728476733818,24,8982,1336,42,87,37,43,50,65,86
1,male,2,1,1,20211209153458,20280507195218,52,5,13,1.0471950488900899,31,69299,27793,35,42,50,4,26,37,52
1,male,2,3,0,20200908220652,20230830134336,76,34,2,1.199947588115318,45,29922,24322,59,58,14,14,35,12,54
2,female,1,2,1,20220112175706,20250122123334,36,34,6,0.8239964334035985,58,30010,5143,26,5,1,30,7,8,25
2,female,2,1,1,20200827021707,20280823083648,91,27,14,1.0222404543275259,25,79997,4651,43,14,65,82,31,3,51
2,female,2,2,2,20200527041357,20220405075304,74,31,14,0.9726882132825576,88,19879,1068,63,2,31,0,29,27,24
1,male,1,0,1,20230723190222,20280618122110,68,31,0,0.9235144248305738,47,49895,35059,24,67,52,36,35,61,11
1,female,1,3,1,20221011085209,20221104172233,70,14,0,0.8874113832073872,53,94,23,25,11,68,60,50,36,20
1,male,1,3,2,20200219181808,20231123000459,72,45,14,1.283484939728051,90,30904,16080,46,50,15,39,65,71,49
2,female,1,3,0,20221227100004,20231123084408,68,25,9,1.2327106898416282,74,9896,9196,18,16,29,48,60,21,10
1,unknown,1,1,1,20200718112421,20260320140713,61,17,14,1.4054615454769341,72,59603,3473,60,9,60,39,35,1,10
1,male,1,3,1,20221017110654,20230408215432,98,12,7,1.4627358753284374,31,9392,5736,45,95,24,72,69,4,19
2,unknown,2,3,2,20200419013929,20220608150855,26,8,17,0.6535346173659532,99,20190,1912,0,8,8,22,19,25,16
1,female,2,2,1,20210728155946,20240427171052,81,32,14,0.8478496732291728,47,29700,1209,66,9,1,59,36,78,4
1,unknown,2,3,3,20200215215550,20230930225713,50,24,3,1.3446860926797677,7,30716,25534,45,20,33,7,42,3,10
1,female,2,2,1,20240102082804,20270324053723,28,48,5,1.4270335934624834,43,30222,21035,12,18,16,18,23,6,16
1,unknown,1,0,1,20220823190625,20230402175823,67,10,18,0.91128038012508,28,9579,772,51,63,53,18,48,24,21
0,unknown,2,1,0,20240424163134,20291218220602,35,18,4,1.1976242642645172,40,50795,6880,21,10,28,35,29,3,21
2,male,1,2,2,20240517134955,20250306143020,6,30,17,1.3953001824255429,61,9790,1330,6,5,6,1,1,0,1
1,male,2,0,0,20200805035938,20230805030049,21,19,17,1.149678920838539,32,30000,16452,15,8,3,17,12,2,1
2,male,1,3,1,20210909031515,20260322120951,63,49,8,0.8188367269182449,97,49414,21843,59,23,63,43,15,51,58
2,unknown,2,3,2,20230419160406,20261114080040,12,16,9,0.7630358656725915,85,30695,12310,11,11,12,2,12,12,9
1,female,1,0,2,20210407182541,20250712060218,62,48,5,0.8950488849375614,84,40305,31627,23,20,44,25,58,13,42
1,unknown,1,3,3,20230712050833,20240825183553,27,47,9,0.9483248611657129,71,10114,6340,8,19,11,27,24,9,15
1,unknown,2,3,1,20210506081005,20220406171111,12,25,9,0.8662905509207786,68,9901,303,2,0,4,6,9,8,5
0,male,2,1,0,20210218043557,20270510195320,36,1,7,1.0012458230601582,95,60293,45651,30,14,26,24,19,12,18
1,unknown,3,3,1,20210603065954,20220303205632,87,13,16,0.6350198856839876,17,9701,3084,75,42,86,7,83,72,46
1,male,2,1,0,20221003074912,20250403070238,79,34,16,1.2081864333831362,52,29400,20595,34,45,51,79,31,70,40
2,male,1,0,1,20230417215618,20260704222721,96,21,16,1.3827952044623557,94,30288,3740,23,93,5,69,43,70,84
0,female,1,2,1,20220611074004,20230731173914,3,43,9,0.9644964913471773,62,10121,8172,2,1,3,3,3,1,3
2,unknown,1,2,1,20230618171309,20260627013153,60,44,0,0.6321533841401623,7,30009,25044,5,19,1,9,10,45,54
1,unknown,2,3,3,20210516081421,20221123054126,10,16,19,0.6205099555614383,48,10607,2971,9,8,9,0,0,10,9
1,male,1,0,1,20240801051112,20270715101500,63,9,1,1.085941479414028,16,29915,15920,4,56,27,61,13,0,5
1,unknown,2,2,0,20200427155514,20220314144640,2,49,16,0.7270673849885646,33,19887,2085,1,1,1,1,1,1,2
2,unknown,2,2,2,20200325133159,20231021145332,42,18,11,1.351119888031335,94,30697,29944,10,14,22,40,9,20,6
1,male,2,0,2,20221224193043,20260207152022,48,46,13,1.4809726950774365,93,38983,8140,41,6,13,29,34,39,34
0,unknown,1,1,0,20201111170316,20220708013412,85,39,19,0.8202716933946683,95,19597,2,81,31,34,7,17,66,30
2,unknown,3,1,1,20210306085100,20240710140410,14,35,19,1.3478730769014717,26,30405,28369,6,14,4,14,10,6,5
1,male,2,2,0,20210301021352,20230705214222,5,24,2,0.8310028495538527,77,20405,6222,0,3,2,0,3,2,4
1,male,2,0,1,20201220190910,20210814215205,23,24,2,0.6027124232183091,36,9595,4143,12,3,20,0,13,12,11
1,male,2,0,0,20200219050622,20270204185158,83,24,2,1.409046716563466,66,69986,63221,24,57,57,15,40,58,80
1,male,3,2,0,20201204025405,20230623020332,14,20,5,0.5572881366553357,17,29419,11760,13,1,13,1,14,10,12
1,male,2,0,3,20200713195141,20211018102949,77,21,6,1.248216160741571,90,10305,2817,19,3,26,24,29,13,50
1,male,2,3,0,20240717062616,20250110235435,32,33,15,1.4532194200678803,53,9394,9365,17,20,10,19,27,8,28
2,unknown,1,3,0,20210109083748,20220120094610,12,1,17,0.7936420184880056,53,10012,6113,5,9,11,7,0,2,10
2,female,1,1,0,20220415053520,20251001035210,31,15,4,0.7622907082778619,7,30586,15537,20,2,16,21,21,1,23
2,male,3,3,0,20220126165607,20220915020654,18,1,4,0.927493093882622,78,789,566,12,8,5,5,1,13,1
2,female,1,2,3,20220907120306,20260220125918,9,45,6,0.7428358501489561,55,39314,618,5,5,2,6,7,8,7
0,female,1,0,0,20231214163901,20280621092950,28,31,18,0.7544692844117941,54,49407,41182,28,2,4,7,21,19,24
2,unknown,1,2,2,20201017170331,20240817154235,38,49,12,1.2853171790745805,18,39800,6479,18,5,0,5,27,17,14
2,unknown,1,2,2,20201201190030,20290604065123,1,15,6,1.3594559177157381,70,89403,64075,1,0,1,0,0,1,0
0,female,2,3,2,20231231043517,20260730091554,71,16,1,1.3919166990430312,99,29500,27470,35,32,35,46,47,36,66
2,unknown,1,0,0,20220922003422,20270130104945,24,4,3,1.48834136015491,84,49209,31924,21,22,21,1,14,10,15
2,unknown,1,1,3,20200704105116,20230822051458,80,5,7,1.1940780638655857,47,30118,17647,30,42,53,55,24,11,20
2,male,2,0,1,20240725145749,20270916152114,55,21,5,0.9307642092104248,34,30192,3729,35,22,23,20,25,30,22
2,male,2,1,1,20221226044639,20231115025418,46,32,3,1.417047548004005,62,9889,2180,45,6,0,6,14,31,1
1,unknown,1,1,0,20231019000813,20281019103431,44,36,0,1.2076624503344497,92,50001,43952,21,31,37,5,24,10,27
2,unknown,3,3,0,20211217085925,20240827204427,94,32,13,1.4833488134145683,73,29611,4303,51,94,23,13,35,29,75
1,unknown,2,1,1,20200701045338,20220709090144,31,27,12,1.3829339091167334,96,20009,544,18,23,6,6,13,14,31
1,female,1,2,1,20200324220802,20281113173631,14,38,17,1.1340066356101177,84,80789,43293,14,7,11,13,11,8,8
2,female,3,1,1,20210828001044,20280109121805,11,43,15,1.2423964887890662,92,69282,46817,11,8,9,0,4,8,11
2,male,1,3,3,20230811001526,20230831001040,66,13,13,0.9909125658565334,8,20,11,41,19,54,39,65,43,36
1,female,2,1,0,20240408071753,20280510054159,25,24,6,0.7927048165334194,46,40102,38948,18,24,25,9,25,14,25
1,unknown,2,0,0,20231116220002,20250917030152,41,27,3,0.5686014327016693,75,19801,11227,16,41,33,29,33,40,38
1,unknown,1,3,2,20221212021135,20261208230711,96,18,1,1.1131396515499925,71,39997,3222,92,6,33,12,81,60,71
2,male,1,2,2,20210624063706,20220808174838,56,11,0,0.99151131667419,47,10185,6006,27,37,53,31,12,5,19
2,unknown,2,3,2,20231216071917,20240812073621,50,11,7,1.1436849338767594,51,9597,1371,47,33,13,44,30,31,1
2,female,1,3,1,20220129003356,20271103055344,73,7,13,0.9167305541381073,13,50975,6320,26,56,22,20,68,19,44
0,unknown,2,0,0,20211014212703,20260506193328,35,37,10,0.8266246525256917,60,49492,2691,12,2,35,32,21,31,30
1,female,1,2,2,20230105110524,20240811214906,57,25,18,0.806674862212052,59,10707,8383,12,49,45,5,22,49,8
1,unknown,2,3,1,20201013030054,20210721050020,76,45,5,1.3319353563682659,74,9709,7645,10,23,55,6,24,67,44
1,unknown,3,3,3,20230611011218,20240409164355,85,25,7,1.355768639378541,25,9799,9013,52,65,25,54,45,68,9
2,male,2,0,0,20230910162458,20270728171409,92,38,12,1.472925944886845,76,39819,7907,39,77,20,35,80,57,46
1,male,1,1,2,20220309105909,20290504145947,80,19,3,0.6386668160446249,69,70196,19156,37,55,77,7,52,48,9
2,unknown,2,0,3,20201104224609,20251016093532,79,16,13,1.3254479832048007,48,49912,18217,31,36,38,3,38,50,68
1,unknown,2,1,2,20210507023211,20220311005116,96,36,6,0.6725050952967069,55,9804,3979,3,84,17,48,47,80,37
2,female,1,0,1,20230916085711,20231222134214,3,45,9,1.0452389263547484,22,307,52,3,2,2,3,0,2,1
2,unknown,3,0,1,20240323180415,20270426000838,42,25,11,1.4385304384269275,99,30103,29915,39,4,28,21,25,11,26
2,female,1,3,0,20220922174536,20260525062343,87,20,10,1.4203446086325857,95,39603,37537,17,23,58,43,60,53,86
1,unknown,1,1,2,20200523055551,20270709175424,97,47,12,0.8376921434491605,96,70187,65489,10,94,23,53,85,29,71
2,unknown,2,0,3,20200604153822,20230604232214,15,38,19,0.65080742404545,68,30001,17576,1,15,14,7,10,6,4
2,unknown,2,3,2,20201209150837,20220109174628,36,20,15,1.412907868048514,66,18901,67,33,23,5,32,19,22,8
1,unknown,1,0,0,20200714033552,20290824145353,58,11,18,0.5986859446814958,73,90111,60478,1,27,0,57,40,52,5
1,unknown,3,2,2,20231022045506,20241208083302,57,31,8,0.5618502374299416,34,10187,5410,52,27,44,18,49,13,44
1,female,1,3,2,20211123201001,20211213210753,70,23,17,1.353041409951801,94,91,10,43,26,13,2,67,63,28
2,female,1,3,0,20220129122158,20281211053739,59,27,17,1.2736549699390325,5,61082,5437,49,27,23,26,21,42,16
1,male,2,3,1,20200307012036,20230816093820,13,44,9,1.2552774321261873,39,30510,13970,13,2,10,3,3,5,1
0,unknown,2,3,2,20210112054307,20270524071253,35,38,1,1.2323480136142042,11,60413,14650,0,13,7,24,32,10,22
2,unknown,2,2,3,20220711170311,20240517072515,90,3,3,1.1361217692197663,7,19806,4423,60,88,17,16,47,73,39
2,male,1,0,1,20201117105534,20281018144507,41,26,1,1.470863879162095,93,79902,7327,35,32,9,38,8,40,30
2,unknown,1,1,3,20240424225459,20280918031308,93,5,0,1.3070769581947221,21,40494,30236,17,65,38,28,54,43,88
2,female,2,3,3,20210821073026,20291019024900,99,43,18,1.1627736851202708,79,80198,56959,37,59,25,31,9,71,77
1,unknown,3,2,2,20231125131717,20240406013708,69,46,3,0.8276752755719287,78,9281,5962,5,18,25,55,16,68,34
2,male,1,2,3,20230801193016,20250428152954,65,13,1,0.6448319473877269,55,19627,6054,60,60,61,8,27,7,42
1,female,1,0,1,20230109053533,20280815204913,97,34,9,0.5738554559567445,68,50707,42825,50,34,42,51,49,20,61
0,male,1,3,2,20221121192221,20280103210500,56,23,5,0.8315885443601705,16,58983,20279,9,48,48,33,44,3,11
2,female,1,0,2,20220717080616,20260706013516,9,48,12,0.9284533988648661,30,39989,18734,8,8,9,3,3,0,3
0,female,2,1,3,20201011013013,20220528155336,9,21,14,0.9860745581106624,84,19518,5707,4,3,8,6,3,0,6
0,female,1,2,3,20210723023933,20270502085739,96,41,17,1.2162320849614106,58,59780,37481,81,62,66,55,91,76,63
1,female,2,0,1,20240123212430,20280711054838,28,13,9,0.5308045625280551,79,40588,23343,6,19,1,9,5,27,23
0,male,1,0,0,20200331045349,20220101010505,31,21,14,0.9567211962298429,38,19770,4717,6,28,4,15,14,9,26
2,male,2,3,0,20210329072432,20211113194130,6,49,6,0.8719961933842659,56,785,429,1,5,2,3,5,6,5
1,female,1,1,0,20220521143800,20260612205049,24,9,3,1.4814912104339024,4,40092,30101,4,11,15,3,13,7,14
2,female,1,0,0,20230330100234,20250116145829,14,12,16,0.7165040276208324,57,19787,5885,11,6,6,7,0,8,1
1,unknown,1,0,1,20230102232920,20240411174734,20,19,12,0.9086915702805406,62,10309,1848,1,6,6,20,3,19,0
1,unknown,1,0,3,20210817073051,20271216155921,54,35,18,1.1438404740158874,6,60400,42637,29,20,22,37,33,14,50
1,female,1,1,3,20200103060127,20250804224236,29,12,17,1.388439130728593,24,50702,36531,29,27,23,12,10,12,15
1,female,2,2,0,20201019125742,20240704111536,86,20,6,1.1001533444541722,3,39685,36799,43,71,77,48,51,81,31
2,female,1,1,3,20210720232406,20240113050015,68,27,8,1.229473400882662,64,29393,805,1,15,2,49,23,1,17
1,female,1,1,1,20231113204055,20290517085411,38,13,19,1.4679558330789457,62,59404,30412,33,10,32,16,7,38,20
2,unknown,2,0,3,20240201042305,20240930081852,98,12,1,1.3242371667996533,18,730,94,30,1,16,28,53,66,65
2,unknown,1,0,0,20200904090950,20230430175426,2,31,7,1.4551844183548504,80,29527,13185,2,2,1,1,1,1,0
1,female,3,0,2,20201106045207,20290131192339,56,11,18,1.0093773766565417,67,89026,68137,54,15,25,22,39,50,31
1,male,1,0,3,20230704164334,20280203042924,74,16,6,0.8863395475763053,45,49499,30116,0,46,67,48,68,67,37
2,unknown,2,3,2,20211022135601,20281223212330,82,17,1,1.2545383898535367,25,70202,57726,81,1,34,42,26,69,57
1,female,1,0,2,20230311012451,20290126210814,27,30,1,0.7257639570727554,68,59816,42839,13,0,3,6,6,5,2
1,male,1,0,3,20240316180635,20260621011202,9,4,7,0.9052501394924996,10,20305,20132,6,6,7,7,5,3,2
2,unknown,1,2,1,20210402122113,20250730073029,44,35,6,0.9121111488738829,3,40328,3146,21,6,8,2,41,12,8
2,male,2,1,3,20210806151153,20270127052319,45,37,2,0.5922597449182139,56,59321,2351,36,43,29,1,33,22,33
1,female,2,0,2,20210831200933,20221006150342,36,44,16,0.5980475924994919,65,10175,3526,22,31,29,35,30,16,25
2,unknown,2,0,3,20230929055309,20240820010201,87,49,3,0.6147579500656662,74,9891,6227,21,0,8,82,17,46,86
1,unknown,1,1,0,20200617181824,20220903212502,73,39,16,0.8078597514057749,61,20287,9071,37,22,39,62,25,42,44
1,female,2,2,3,20220322064257,20280908063200,27,23,5,0.8884484503991026,70,60586,6525,10,4,25,18,21,9,1
1,unknown,1,0,0,20200204124149,20240903235927,25,49,15,1.1056946898583182,84,40700,22017,22,8,21,18,2,20,13
1,female,2,3,0,20230424071442,20240611205519,7,12,4,0.672225171519755,81,10188,4381,2,2,0,5,3,3,5
0,male,2,2,3,20220118020126,20270413155053,40,14,14,0.8988487033295842,79,50296,3528,19,1,1,3,2,30,26
0,male,2,2,1,20220102200417,20241210031548,25,10,0,1.0771287027818301,75,21108,16472,10,1,20,12,2,0,14
0,female,1,3,3,20200117104912,20250625205634,52,38,18,0.6685967281441983,11,50509,26542,4,44,4,41,13,51,51
2,female,1,2,1,20200508200402,20240106085714,62,17,9,1.3098532989700906,39,39598,34768,38,56,13,33,17,13,22
2,male,1,2,2,20220519074713,20250502035557,26,39,9,1.3937468132299582,40,29983,27557,3,0,2,2,26,18,0
1,female,3,1,3,20210304080252,20240514221456,93,13,5,0.9365817349754406,12,30211,10918,17,81,46,46,34,3,7
2,unknown,3,1,3,20200726025238,20210801001243,91,22,16,1.256866433907499,88,10075,5097,57,4,15,86,87,44,17
0,female,2,3,1,20201111000006,20260603055450,38,10,1,1.2136830182737803,64,59493,4551,8,5,23,5,31,14,8
1,male,1,0,2,20210215235551,20280726152447,93,17,3,1.3383473853789698,21,70511,2970,93,60,52,59,38,84,46
2,female,2,2,2,20230325070009,20231230114001,31,12,4,1.2882596291887927,58,906,864,13,3,4,17,13,11,7
1,male,1,2,3,20231206035114,20260114064146,42,22,0,0.8927102174240144,48,28909,3482,6,40,9,19,2,15,35
0,female,3,3,3,20240630080651,20290721114546,50,40,2,0.9429111769814081,97,50092,22153,22,0,29,7,46,42,15
1,female,1,2,2,20210524141136,20210806071736,51,27,0,1.4530444747771858,95,282,275,45,38,40,49,42,46,12
