gender,C_api,C_man,E_NEds,E_Bpag,firstDay,lastDay,NEds,NDays,NActDays,NPages,NPcreated,pagesWomen,wikiprojWomen,ns_user,ns_wikipedia,ns_talk,ns_userTalk,ns_content,weightIJ,NIJ
1,female,2,0,1,20130939204425,20130939253244,49,1,1,12,8,24,43,27,46,48,7,23,0.9836433927184547,17
0,female,2,1,1,20080976296947,20080976392409,67,1,1,48,2,23,18,24,11,66,56,57,1.4973439376262192,93
2,female,2,1,2,20031238528469,20031239383860,14,1,1,45,17,3,9,7,10,8,13,1,1.0477766640432513,49
1,female,3,2,3,20227023242239,20227023933760,93,1,1,43,16,92,31,73,43,92,23,43,0.8757694629859158,26
1,female,1,1,0,20175958367830,20175959090430,10,1,1,23,4,8,0,1,6,2,4,8,0.695530292991901,57
0,female,3,0,2,20033196832058,20033197195218,66,1,1,42,6,17,9,19,9,29,15,32,1.2084074300020666,41
1,unknown,2,3,1,20073381265537,20073381900125,99,1,1,9,19,64,36,41,68,27,85,68,1.0574861708243835,23
0,female,1,0,2,20126640106329,20126640660043,56,1,1,43,10,31,48,11,19,11,10,33,1.4236851017882657,41
0,male,1,0,1,20205957392296,20205957875931,82,1,1,15,9,16,24,6,12,28,17,35,0.5874342860114481,30
2,female,1,3,1,20106429575703,20106430463975,54,1,1,45,9,21,35,42,2,49,38,11,0.6753350807629371,78
2,male,1,1,1,20065216288028,20065217123002,54,1,1,35,15,3,20,13,52,22,38,30,0.888318234914946,76
1,unknown,1,2,3,20002223471893,20002223772741,26,1,1,21,15,6,7,14,12,2,21,15,1.3116548544501714,55
0,male,2,0,0,20202069881545,20202070006049,49,1,1,25,11,8,24,26,18,5,37,32,0.6104033990588549,35
1,male,2,2,2,20040337824094,20040338490398,61,1,1,29,9,44,20,30,12,47,50,48,0.5752319438361873,48
2,unknown,2,3,1,20194746337572,20194746982824,19,1,1,5,15,7,1,9,6,6,5,3,0.7607534769236571,10
1,male,1,3,1,20058604267260,20058604722429,41,1,1,14,19,14,9,16,17,15,21,24,0.7842960483799224,17
1,female,2,1,1,20005335987486,20005336698247,20,1,1,29,6,3,0,16,5,18,1,13,1.2419029738159844,15
0,male,3,3,0,20025768039658,20025768095170,54,1,1,30,8,23,42,15,22,26,3,27,0.9042725705851924,16
1,female,1,3,1,20218813140361,20218813441519,4,1,1,26,8,2,3,2,3,1,3,1,0.5212418225843397,93
0,male,1,1,0,20200890094696,20200890279881,96,1,1,11,15,76,10,79,55,40,65,48,1.430515730130525,84
0,male,3,3,0,20061231739906,20061231933849,45,1,1,47,11,5,36,26,3,5,33,29,1.060598719605016,4
2,unknown,2,0,1,20103255913569,20103255942756,75,1,1,27,12,66,2,7,38,46,69,65,1.1357787295701383,22
2,male,1,2,3,20162036778898,20162036838064,82,1,1,36,6,3,19,68,40,35,33,17,1.0820993478780676,31
1,unknown,1,3,1,20011829859241,20011830334623,44,1,1,18,15,39,9,14,26,12,13,0,1.0079075322699056,84
2,female,1,1,3,20128300909682,20128301391140,48,1,1,3,11,2,37,18,12,0,22,20,0.9295392680063255,81
1,female,1,0,1,20041589045263,20041589333711,80,1,1,30,1,49,76,11,3,24,50,16,0.6572252756196739,24
2,female,2,0,1,20125211286728,20125212004546,11,1,1,5,18,9,10,4,4,7,1,4,0.550372396549011,83
0,unknown,2,3,3,20218792553769,20218793345197,85,1,1,39,15,6,69,32,66,53,33,71,1.261247205060496,66
1,unknown,2,3,1,20110291759465,20110292283973,23,1,1,41,19,18,4,16,17,22,12,12,0.5234782458398887,73
2,unknown,3,3,0,20162037835845,20162037836551,62,1,1,21,19,41,41,44,40,19,0,10,1.289465745111253,6
2,unknown,2,0,0,20148765739056,20148766418198,14,1,1,2,15,6,12,9,7,9,9,2,1.407786460537379,50
1,female,1,2,3,20091529345388,20091530253704,31,1,1,14,16,2,7,27,17,15,18,10,0.9400097420868159,2
1,male,3,2,0,20114160980197,20114161970859,92,1,1,24,7,69,53,17,40,18,72,39,1.0075604996618939,84
2,male,2,3,0,20169833950963,20169834751774,11,1,1,31,2,3,1,6,10,6,9,5,1.1193299324079198,2
0,male,3,2,0,20086915600281,20086916412686,9,1,1,6,1,0,2,6,2,1,7,0,0.6969312407822865,45
1,unknown,2,2,1,20182229549393,20182229946345,93,1,1,48,18,50,32,58,28,25,25,56,0.6016755774341682,89
0,female,1,2,0,20193041608764,20193041868725,96,1,1,6,18,71,92,89,75,81,92,52,0.6085072779133253,47
1,female,2,0,1,20229578228538,20229578633371,75,1,1,48,10,43,3,26,25,9,3,66,1.0503252641337668,28
1,unknown,3,2,2,20046270625719,20046271565220,37,1,1,35,4,22,18,25,1,11,22,24,1.023353340669515,31
2,unknown,1,0,0,20040860040143,20040860077015,90,1,1,22,12,84,47,49,62,75,50,0,1.2931107970103364,71
2,male,2,1,2,20108783168022,20108784140411,3,1,1,27,15,2,1,2,0,0,1,0,1.1082141353605692,69
1,unknown,1,1,1,20024696532577,20024696950852,75,1,1,43,0,54,5,23,38,16,0,52,1.1795351612566534,89
2,female,2,1,3,20045927529289,20045927797570,6,1,1,2,11,4,5,3,3,3,5,2,1.2215910614028833,82
2,female,2,2,3,20018318515824,20018318972071,47,1,1,7,1,5,37,33,5,18,8,23,1.0993414074515342,13
1,male,2,2,3,20168830994517,20168831640987,49,1,1,28,4,9,28,18,4,14,41,30,1.1741415456104343,29
0,female,1,3,3,20044628451937,20044629431579,98,1,1,49,0,89,79,94,1,67,92,4,0.7393486617848194,26
2,unknown,2,2,3,20141040811341,20141040822560,22,1,1,3,2,16,9,21,11,0,3,12,0.5159773114964139,53
2,male,1,2,0,20038106607297,20038107249893,77,1,1,12,7,47,8,59,42,60,23,1,0.864349751828615,20
2,male,2,2,0,20032619288809,20032619672204,20,1,1,21,12,11,17,5,0,1,19,1,1.3679123875931405,31
0,female,2,2,3,20012948175620,20012948410202,42,1,1,24,14,19,1,8,37,41,30,35,0.8599041443144508,62
1,female,1,0,1,20176474231125,20176474783624,42,1,1,32,15,16,30,39,27,16,38,17,0.6938248577380396,69
0,female,1,3,0,20196153020482,20196153829250,82,1,1,38,17,32,43,44,32,44,37,3,0.840279742191731,70
2,female,2,2,2,20184212059696,20184212090321,40,1,1,5,1,13,17,32,8,5,36,26,1.0977791466885294,90
1,male,2,0,3,20030819673616,20030819680177,41,1,1,15,11,32,32,32,14,1,1,6,1.063693428848652,95
1,unknown,1,1,1,20140759567143,20140760111383,64,1,1,2,18,33,19,7,21,47,10,45,1.4514769032208705,3
0,male,1,1,3,20093027435907,20093027761720,34,1,1,8,14,10,0,16,4,22,28,13,0.6904073608623849,76
2,male,1,0,2,20165935126807,20165935297565,65,1,1,24,18,16,42,24,60,22,47,35,1.200234501878576,18
1,female,1,0,0,20120388570693,20120389276464,33,1,1,23,0,14,19,13,13,31,25,20,0.9834283201850751,2
2,female,2,3,0,20040532189567,20040532358870,71,1,1,17,19,68,63,9,69,0,60,24,1.1420331363592462,87
2,male,1,3,0,20098211017031,20098211844528,28,1,1,9,16,12,5,23,1,23,4,2,1.3297510655864406,25
2,unknown,3,2,0,20166140168782,20166140432957,82,1,1,22,10,77,23,18,28,59,71,6,1.1539659741937167,71
1,male,1,1,2,20008376376073,20008377328715,41,1,1,19,7,11,29,1,9,6,7,21,1.4124949592979503,95
1,unknown,2,0,1,20126715251439,20126715991695,34,1,1,7,7,33,9,12,23,24,7,2,0.7650744811388804,31
2,male,1,1,3,20202733439241,20202733998965,82,1,1,13,17,13,26,58,43,56,72,66,0.8397199147353713,7
2,male,3,1,1,20140184786652,20140185231261,47,1,1,14,5,15,32,2,41,45,41,25,1.0944374011616578,70
2,female,3,1,3,20055505258104,20055506140641,93,1,1,16,18,62,78,57,60,43,91,67,1.0187637957962066,39
2,unknown,2,3,1,20191056801650,20191056833720,33,1,1,29,10,30,16,25,22,9,31,22,1.0348288776211918,82
1,male,2,1,1,20082062821476,20082063285303,4,1,1,43,7,2,2,1,0,0,1,1,1.1904262274853816,32
2,female,1,3,1,20139726564112,20139727209628,15,1,1,5,0,11,8,0,12,11,7,13,1.1802785203131156,23
1,male,2,2,0,20018660528318,20018661075749,61,1,1,16,2,48,33,5,33,9,51,17,0.8306514366557852,63
1,male,2,0,1,20150003468755,20150004047959,61,1,1,33,14,21,19,19,6,30,28,49,1.0112773951869884,56
1,unknown,2,0,2,20154368809330,20154369388980,57,1,1,9,14,20,37,22,8,53,41,43,0.6404737804272883,51
2,male,2,0,1,20207791733333,20207791960221,37,1,1,43,4,8,9,25,18,19,4,30,1.2226102175220186,24
2,male,2,0,1,20229640904704,20229641290805,28,1,1,13,13,12,17,15,22,14,15,9,1.121867840038916,2
0,male,1,2,1,20195285261612,20195285761344,76,1,1,8,14,59,4,20,63,38,73,7,0.7568853763710454,56
2,female,2,0,3,20104576368915,20104577303797,1,1,1,27,11,0,0,0,0,0,0,0,1.2201800688056266,63
1,female,1,2,0,20045475217033,20045476086530,69,1,1,40,3,60,31,26,2,53,62,53,0.695544836894131,52
1,unknown,2,0,1,20019806692955,20019807287067,65,1,1,38,12,22,52,25,53,9,54,62,1.408944835700849,56
2,female,1,3,0,20054625750086,20054626578753,80,1,1,49,2,72,1,6,1,12,67,33,1.057088066193159,98
1,female,3,2,3,20105098504671,20105099461767,30,1,1,27,6,24,16,3,9,7,0,13,0.7917646889691753,42
2,female,1,2,0,20099162861535,20099163084222,20,1,1,22,12,0,6,13,17,1,1,11,0.6260457434076828,65
1,male,1,2,3,20065704256104,20065704512939,23,1,1,31,7,13,4,11,7,21,18,19,0.9748671210133237,59
2,female,2,2,1,20108839039664,20108839195231,99,1,1,21,0,25,30,89,1,24,94,8,0.7116721785465329,71
0,male,1,2,0,20182555547256,20182556450811,44,1,1,46,6,4,42,27,15,19,0,34,1.3844490004954664,77
0,male,1,2,0,20050121346101,20050121443447,64,1,1,18,16,15,37,31,21,23,49,38,1.4916652238959518,82
1,female,3,1,2,20055206834875,20055207554520,24,1,1,49,9,8,14,22,17,1,18,12,0.757570772000982,71
2,male,3,1,1,20008584146506,20008584567527,3,1,1,15,15,2,1,2,2,0,2,2,0.5489366810329812,42
1,unknown,1,0,0,20110074899751,20110075737365,45,1,1,31,15,34,11,24,27,3,20,29,1.3138453338379978,83
1,female,3,2,1,20163288395673,20163288744938,64,1,1,43,19,18,40,63,31,24,45,60,0.6884038830671467,10
0,female,2,3,2,20021092274425,20021092930883,85,1,1,22,1,69,33,27,41,45,51,81,1.0923548540315144,28
2,male,2,0,2,20152661673541,20152662250252,1,1,1,26,9,0,0,0,0,0,0,0,0.9775350800124772,8
2,female,3,3,3,20207850063689,20207850772203,84,1,1,7,14,14,45,27,28,41,68,42,0.5900301544760367,68
1,female,3,1,2,20107465069549,20107465323492,2,1,1,12,15,0,0,1,1,1,0,1,0.8891694860089362,80
2,unknown,3,2,0,20081226513414,20081227260937,10,1,1,4,18,9,5,9,8,1,6,8,0.9474447490136709,11
0,female,3,0,2,20133092722796,20133093563251,45,1,1,19,0,24,17,8,17,39,19,25,0.9583275535321655,66
1,male,2,3,2,20080501981005,20080502675064,45,1,1,29,4,0,17,16,40,10,4,10,1.3533807073997979,81
2,male,1,0,0,20041324693112,20041324978263,38,1,1,23,1,33,22,26,0,27,34,4,0.9568586793959138,14
1,unknown,1,2,2,20178753219425,20178753860927,97,1,1,36,17,62,18,7,94,44,58,29,1.011062654517148,96
2,female,1,2,2,20025275932660,20025275962217,42,1,1,29,7,24,26,32,37,19,37,36,0.7455704756666123,80
1,male,3,2,3,20095975064143,20095975719326,86,1,1,31,17,53,11,10,52,67,76,51,1.4937895525999934,99
2,unknown,1,1,1,20207446837752,20207447653014,55,1,1,5,18,36,1,37,18,38,34,40,1.3571711939928055,26
0,female,2,3,1,20073117362269,20073117637250,78,1,1,11,14,10,24,18,38,59,49,12,1.2332882296574317,20
1,male,1,0,1,20037887825788,20037888546756,84,1,1,19,8,38,0,68,79,16,26,13,0.7506611132026295,64
1,female,1,1,2,20154510417657,20154511382544,7,1,1,30,8,2,4,3,1,6,3,6,1.021857075975579,71
1,female,1,1,1,20067802855858,20067803473424,62,1,1,35,0,39,45,24,52,48,50,46,0.6028444132269871,23
2,female,1,1,1,20143997066548,20143997724308,43,1,1,13,6,6,3,6,7,23,16,4,0.8941954278962639,99
1,male,2,0,0,20175464531514,20175465417393,28,1,1,40,11,3,11,23,10,27,12,8,0.5887579227071725,53
2,female,2,3,0,20189354472580,20189355293269,23,1,1,4,19,7,0,8,3,19,10,6,0.8214799289962511,41
1,unknown,2,2,1,20089716822090,20089717444122,92,1,1,49,13,38,37,60,17,30,14,4,0.8609895230001419,5
2,female,2,2,1,20062510561727,20062511382903,79,1,1,23,1,27,23,5,59,30,57,49,1.4159023901374996,46
0,male,1,2,3,20213573750658,20213574593844,99,1,1,16,4,60,1,97,79,53,53,2,1.3200384303419501,84
0,female,3,2,2,20092518865401,20092519314673,37,1,1,42,19,19,13,24,29,27,21,22,0.7146566531928367,45
0,female,2,3,0,20177620645734,20177620896866,86,1,1,7,7,19,76,67,41,13,33,46,1.1512655199847326,55
1,unknown,3,1,2,20191474434245,20191475280194,48,1,1,34,4,14,7,40,40,2,0,25,0.8367188301623834,28
1,male,2,0,3,20191597135934,20191597249877,54,1,1,45,15,3,26,9,37,7,29,4,1.4340570328578233,93
1,female,2,0,2,20021928638016,20021929284553,86,1,1,8,16,83,24,81,85,26,47,35,0.7102319655424865,47
2,male,3,2,3,20024480637712,20024481412876,56,1,1,15,8,17,29,34,18,50,33,53,1.227038206387344,35
2,female,3,3,3,20193294364994,20193295110376,20,1,1,47,14,11,1,18,2,5,6,8,0.8584177671037131,89
2,female,2,1,1,20067248057429,20067248810295,39,1,1,49,5,4,32,15,1,21,23,37,1.12749630510781,38
1,male,2,1,2,20107810967360,20107811447925,44,1,1,34,4,7,15,8,16,14,2,0,1.467121910334237,39
0,unknown,1,2,1,20085517772262,20085518226950,17,1,1,6,0,1,1,15,0,5,11,2,1.494782979601848,77
0,unknown,1,1,1,20036975931193,20036976389372,2,1,1,11,13,1,1,1,1,0,1,1,1.4413454090705504,15
0,male,1,2,1,20101872093471,20101873045421,29,1,1,12,11,11,1,15,19,24,28,17,0.6015567120893524,27
0,unknown,2,0,3,20046079156916,20046079242435,19,1,1,17,11,8,1,3,15,6,14,3,1.4335347141070764,88
1,female,3,1,3,20144266547278,20144267381466,43,1,1,10,2,22,17,14,35,35,26,5,1.0983906502987364,29
2,female,3,3,1,20224219466261,20224219617286,33,1,1,28,12,26,13,2,0,32,31,8,1.1966741452567953,21
2,unknown,1,1,3,20057360423920,20057360550141,97,1,1,11,16,84,46,34,52,19,55,5,0.851714567435952,52
1,female,3,1,0,20162694068683,20162695009567,91,1,1,48,17,31,4,33,36,47,73,78,1.4362933147696593,13
0,female,1,0,2,20164257589147,20164258295336,23,1,1,27,9,5,3,21,9,21,20,10,0.7683195785750504,36
0,unknown,3,0,3,20178097004518,20178097266503,25,1,1,25,18,18,19,15,8,13,18,5,1.493880436466843,98
1,female,2,1,2,20138024981287,20138025080604,87,1,1,25,5,5,64,26,11,64,32,85,1.402267088007827,4
2,male,1,3,3,20171424895464,20171425856469,24,1,1,24,12,14,4,20,10,5,8,8,1.0949308582678166,90
2,unknown,2,3,1,20104305706704,20104306002202,77,1,1,46,19,64,68,39,53,25,24,59,1.4637641543463533,3
2,female,1,3,0,20027098206263,20027098391302,22,1,1,26,3,21,11,20,14,9,11,10,0.9765627161465572,36
1,unknown,1,2,2,20096719881027,20096720665071,95,1,1,40,0,79,33,32,21,15,50,19,1.376880523050573,16
0,female,2,1,1,20006803854438,20006804645241,1,1,1,32,19,0,0,0,0,0,0,0,1.1335486216603174,92
1,female,3,1,2,20152786469601,20152787468889,4,1,1,47,3,2,1,3,1,0,3,1,1.455176287468376,32
2,male,1,1,0,20220044801319,20220045741494,77,1,1,7,12,47,29,67,30,55,63,23,1.126801750563554,97
1,female,1,0,2,20056312862489,20056313350559,36,1,1,35,3,12,29,24,2,20,6,11,0.718796172538839,90
1,unknown,1,0,3,20157739941126,20157740146633,1,1,1,9,19,0,0,0,0,0,0,0,1.436804467000985,55
1,male,3,3,1,20109940228727,20109940713793,29,1,1,34,0,13,14,26,14,28,2,28,0.9100805800287033,37
2,male,3,0,3,20167430697886,20167431652506,79,1,1,20,12,17,14,77,18,4,8,72,0.7530931876571965,3
2,female,1,0,0,20200659147054,20200659526932,26,1,1,24,7,23,18,21,6,3,13,15,0.904635450732587,48
2,female,1,1,2,20212735086693,20212736070886,15,1,1,21,5,8,12,12,3,1,8,5,0.8757339815525994,51
1,female,1,1,1,20050916125556,20050916377448,51,1,1,46,18,42,41,48,37,12,3,37,1.342301684998716,41
1,female,2,3,3,20221856948154,20221857122856,63,1,1,34,10,19,58,1,30,62,10,60,0.6066563556457767,11
1,male,3,2,0,20014389918325,20014390028860,69,1,1,8,11,7,29,10,45,23,44,10,1.1952456439168242,82
1,unknown,3,0,2,20225250322062,20225251239121,28,1,1,44,2,6,7,11,27,23,24,26,0.6085049779756366,47
1,female,2,3,1,20121321835251,20121322358465,87,1,1,12,10,48,34,15,66,80,23,20,0.9954075341815705,25
0,unknown,1,2,2,20110669777684,20110669795563,97,1,1,9,1,79,28,77,11,86,47,59,1.2180132973090094,54
2,female,2,0,2,20144447717866,20144448612869,33,1,1,25,10,27,25,19,3,20,13,3,0.5570360900096277,32
1,male,2,2,0,20030531868214,20030532173803,43,1,1,5,9,12,31,9,28,26,20,27,0.95935064666984,97
0,male,3,3,3,20157969108083,20157969932816,46,1,1,48,19,41,37,27,36,42,11,6,1.2241865162897416,51
0,female,2,0,0,20199833930848,20199834213777,22,1,1,21,5,0,2,7,2,2,7,9,0.9239115346220169,76
2,female,1,3,2,20082478112665,20082478687127,79,1,1,32,19,31,43,1,75,56,57,33,0.6879358871602254,49
2,female,2,3,1,20093650247640,20093650699659,16,1,1,7,1,4,5,15,14,8,7,4,1.202360650989204,10
2,male,3,3,1,20045969401791,20045969627186,50,1,1,10,2,13,16,35,9,34,6,31,1.3165434170674737,73
0,female,2,2,2,20094719235119,20094719326316,18,1,1,20,4,0,3,4,14,8,17,17,1.0181743304370712,94
1,female,2,0,1,20041973512488,20041973545565,87,1,1,21,3,44,20,75,25,48,24,73,1.4254177069159826,45
1,female,1,3,0,20104938414592,20104938929654,75,1,1,43,9,20,74,0,35,45,72,39,1.229888720095904,28
2,female,2,1,1,20085557047256,20085557595928,82,1,1,40,6,22,0,69,76,69,8,65,1.3438149884509034,79
2,male,1,0,2,20095894109291,20095894401430,55,1,1,37,8,28,30,44,31,24,30,29,0.6055996793444273,48
1,female,2,0,0,20066092034176,20066092742132,35,1,1,48,12,27,13,21,9,15,25,33,0.6665993752530276,50
2,female,2,3,2,20117649743242,20117650570804,44,1,1,14,10,40,18,3,20,28,33,3,1.2571447770583222,24
2,female,2,0,0,20147567254829,20147567764228,10,1,1,8,12,0,4,1,3,6,3,5,1.3895864061286543,32
1,female,1,2,3,20118903404721,20118904363578,70,1,1,45,14,46,44,46,10,62,2,17,1.1896792102880396,49
1,female,2,2,3,20031923072324,20031923401829,50,1,1,27,18,37,0,49,44,10,48,30,0.7330391570363357,12
1,male,2,0,0,20183151829451,20183152770446,73,1,1,7,12,25,45,24,36,4,46,21,1.2732700901043268,85
2,male,1,1,0,20184695471907,20184695552907,70,1,1,48,6,54,68,14,41,31,6,60,1.4080101257366047,13
2,unknown,1,3,2,20207535935771,20207536750692,60,1,1,10,7,33,13,26,17,39,39,57,1.0529384773194859,24
1,female,1,0,3,20199798802642,20199799652312,81,1,1,33,15,27,8,27,60,16,30,54,1.0755515728187381,83
1,male,2,3,1,20143717266515,20143717795984,35,1,1,15,14,24,21,21,12,0,17,5,0.5314935259463732,48
1,female,1,3,1,20220678261122,20220678686640,89,1,1,16,8,88,66,84,44,55,6,25,1.485752080267678,81
2,female,1,3,3,20083758241014,20083758810278,72,1,1,30,13,68,16,1,57,56,44,3,1.1426399543838393,13
2,unknown,2,3,3,20090724775105,20090725405944,12,1,1,32,3,0,10,0,2,3,11,4,1.1713606565103265,86
1,male,3,0,2,20221918051147,20221918438830,88,1,1,18,19,58,65,38,61,71,50,23,1.4191473391115088,77
0,female,1,3,0,20060247835231,20060248714616,43,1,1,36,4,37,18,14,41,13,39,34,0.8698242159294115,56
0,female,2,2,3,20027815164494,20027815399608,46,1,1,42,6,36,32,32,5,39,24,44,1.0393375520008856,81
1,unknown,3,0,3,20100951196473,20100951696323,31,1,1,20,8,23,27,17,5,10,20,18,0.6414522481064194,55
0,male,3,0,2,20021326582311,20021326962378,96,1,1,37,18,22,69,66,54,31,83,42,0.7809238952813939,44
1,male,1,2,3,20132204067526,20132204685169,48,1,1,39,1,40,36,37,11,0,42,6,1.0091471386752244,77
0,female,2,1,2,20104889569193,20104890230274,52,1,1,9,7,29,46,51,44,0,29,7,1.30245542750064,38
1,female,2,2,2,20000739675029,20000739730521,26,1,1,13,8,11,1,14,25,1,12,19,0.9486209453143493,10
2,unknown,1,0,3,20118271219166,20118271523256,89,1,1,39,6,44,0,54,33,86,72,65,1.0766523589679966,72
1,male,1,0,3,20041479322281,20041479347957,38,1,1,34,19,27,2,21,24,24,22,3,1.4273349409181066,57
1,male,3,1,1,20045683275677,20045684103927,16,1,1,49,19,0,13,3,13,1,12,7,1.4139232185289918,73
1,female,2,1,0,20170173664777,20170173733047,68,1,1,23,4,11,18,18,62,33,24,67,1.1333605472199701,14
0,female,2,1,3,20125811508234,20125811601852,69,1,1,12,4,7,18,7,31,26,31,17,1.3633083016743117,2
0,male,1,0,2,20209213708849,20209214424652,90,1,1,44,8,82,17,89,76,48,47,14,1.041677607647964,68
2,unknown,2,3,1,20088223761407,20088223779181,82,1,1,5,4,20,81,50,78,42,46,59,1.056673940390628,50
2,male,2,1,3,20105809597189,20105810202951,71,1,1,49,10,9,21,60,20,22,66,50,0.6411338841603522,78
2,male,3,0,2,20031179068959,20031179418870,18,1,1,16,0,4,14,8,2,6,15,6,0.7424757843133984,89
2,female,2,0,0,20085230859780,20085231465905,42,1,1,48,16,18,17,21,19,28,20,5,1.0867508465496427,94
2,female,2,0,2,20015777455042,20015778454619,47,1,1,17,7,35,8,36,26,4,12,21,1.0173682999655451,5
1,female,2,1,0,20185424743621,20185425647534,12,1,1,8,0,4,7,3,4,9,9,1,1.4285175864241069,37
0,unknown,1,1,2,20105458569165,20105459092791,66,1,1,25,10,52,40,9,65,25,60,25,1.326488174802109,3
0,male,2,3,0,20212151677224,20212151877909,44,1,1,4,4,1,22,39,27,39,39,39,1.322536306638598,59
1,male,3,1,1,20060364041195,20060364252436,64,1,1,23,13,11,14,49,55,61,36,29,0.5275335048955568,10
2,unknown,2,3,3,20145689211410,20145689584635,91,1,1,31,5,54,28,54,43,73,61,16,0.5392512752111791,24
1,male,2,0,2,20137622478336,20137622665151,83,1,1,32,16,45,56,8,34,70,59,1,0.6142875915616621,94
2,male,2,3,3,20003357771923,20003358532818,86,1,1,2,10,84,78,41,19,11,37,73,1.3188706469740126,71
0,unknown,2,0,2,20011120658901,20011120724485,83,1,1,49,6,27,80,34,3,20,15,31,0.7399515809707208,59
2,unknown,3,2,0,20176457700009,20176458425130,42,1,1,29,7,11,4,35,16,40,23,0,0.9820839325261556,98
2,unknown,2,3,1,20001675522314,20001676184638,42,1,1,12,0,32,11,25,23,0,26,18,1.0266655354627279,89
2,unknown,3,3,1,20161156546037,20161156655264,93,1,1,32,2,75,15,14,51,68,20,81,1.2189747061853256,52
0,male,3,0,3,20028071675176,20028071679306,81,1,1,2,7,30,11,30,4,38,7,55,0.86257492206664,6
2,unknown,1,0,0,20117000207003,20117000306896,14,1,1,44,18,8,6,3,1,6,0,9,0.7060151696038472,7
0,male,1,0,1,20086512210642,20086512379360,92,1,1,3,11,91,53,29,75,76,89,4,1.06896596866472,78
2,male,1,2,1,20139817262439,20139817704231,90,1,1,14,12,3,51,17,36,70,84,30,1.049713674456906,23
0,unknown,1,2,3,20016218665076,20016219516793,39,1,1,11,15,15,37,9,3,20,17,16,1.127669646882119,56
1,female,2,2,2,20161445488495,20161445998005,3,1,1,24,4,0,1,1,2,1,0,1,0.5364271661646006,83
2,male,2,2,0,20019017125351,20019017753893,99,1,1,27,17,79,1,31,14,75,88,0,1.3695822020442603,27
0,unknown,3,1,1,20214501833050,20214502102483,92,1,1,9,3,87,28,90,8,39,3,87,1.2117192763668583,74
1,male,2,2,1,20091285006800,20091285996452,79,1,1,42,0,63,52,70,32,38,42,14,1.0766455204250427,61
1,unknown,1,2,1,20103096776456,20103097303483,49,1,1,46,4,18,0,42,35,0,34,27,0.755149275868267,42
2,female,2,3,2,20129748343290,20129748612215,96,1,1,13,4,31,6,46,64,81,39,31,0.7700841313756328,23
1,male,1,3,3,20009201206076,20009201290002,78,1,1,3,17,55,0,3,71,24,43,56,0.6916446291280738,72
1,female,2,0,0,20036414786580,20036415261563,23,1,1,35,3,1,5,16,17,11,11,18,1.1294120283710842,42
1,male,1,3,3,20088113548457,20088114059025,58,1,1,3,9,17,42,21,53,37,13,31,1.1017816858588791,5
0,male,1,2,2,20091290957222,20091291458740,63,1,1,6,0,34,8,41,1,11,25,21,1.274944300975971,41
1,female,1,1,2,20223318729313,20223319131031,89,1,1,37,5,66,52,88,67,50,42,63,0.8208378331583203,17
2,female,2,3,3,20024805678429,20024805696309,55,1,1,3,15,31,16,54,5,29,47,39,1.369010614850398,73
2,male,2,3,3,20126730269477,20126730620999,84,1,1,5,6,9,61,58,10,23,47,82,0.8871470004750164,32
1,female,3,2,2,20028564744271,20028564872359,38,1,1,40,5,29,29,0,21,4,3,19,1.2204519110107888,17
1,female,2,2,0,20107033729150,20107034428408,23,1,1,43,15,16,1,3,10,8,10,8,0.5734482987304403,70
1,female,1,1,2,20059445997233,20059446901107,5,1,1,34,17,3,4,0,4,0,4,4,1.3317684384224646,15
1,female,1,0,1,20103927471025,20103927604447,43,1,1,3,19,31,10,15,11,7,34,35,1.3650694245648043,45
1,unknown,1,2,1,20094557966383,20094558591960,10,1,1,44,5,8,2,1,5,3,9,4,0.7148587942015354,55
1,male,1,0,3,20173181260772,20173181466217,92,1,1,23,12,33,32,63,32,45,13,42,0.6612791964021053,27
2,male,2,3,1,20203225959815,20203226287404,10,1,1,24,11,9,2,7,0,3,6,1,1.357125931214787,64
0,unknown,2,2,0,20125679019450,20125679750158,65,1,1,39,0,38,10,30,52,63,46,56,1.3452747622680254,52
0,female,3,1,2,20182633609638,20182634020383,54,1,1,26,8,41,10,25,6,26,11,39,0.744022170885697,58
1,male,2,3,2,20000555834428,20000556579322,37,1,1,3,7,18,17,17,21,11,3,1,0.7289958115077411,52
0,male,2,0,3,20215006409573,20215006453028,82,1,1,19,3,48,25,1,0,32,55,49,0.7828994274324775,65
1,female,1,1,3,20208588741381,20208589376439,61,1,1,37,16,13,4,29,4,32,40,60,0.5260849937009312,66
2,male,1,1,3,20015519161893,20015519763459,12,1,1,47,12,6,11,7,7,4,4,1,0.593212432568897,49
1,male,1,1,1,20166052177125,20166052937590,71,1,1,30,10,22,69,66,62,60,31,22,1.0530068029510604,37
0,male,3,2,1,20119847996516,20119848066702,78,1,1,20,15,15,59,23,69,14,24,43,0.7690169197667853,37
1,male,1,3,0,20007095771168,20007096158094,46,1,1,9,18,22,10,41,21,9,21,40,0.6189890005824445,82
0,male,3,3,1,20031296432476,20031296846864,45,1,1,19,4,30,34,6,3,34,18,26,0.6403968011815225,6
2,unknown,3,0,3,20084578978665,20084579131630,71,1,1,34,19,4,50,56,3,14,23,70,0.7078254069506609,63
1,female,3,3,0,20197446475588,20197446646531,49,1,1,38,17,11,6,21,29,28,46,25,0.8744022405759755,77
