gender,C_api,C_man,E_NEds,E_Bpag,firstDay,lastDay,NEds,NDays,NActDays,NPages,NPcreated,pagesWomen,wikiprojWomen,ns_user,ns_wikipedia,ns_talk,ns_userTalk,ns_content,weightIJ,NIJ
1,unknown,2,2,0,20213039924487,20213040202654,62,1,1,48,6,46,50,56,32,19,26,49,1.4229667199060614,24
2,unknown,3,0,3,20105632408056,20105632933304,53,1,1,11,15,17,23,51,11,45,39,0,1.433787157729473,39
1,unknown,2,3,0,20147808155104,20147808535460,65,1,1,18,11,27,48,43,43,4,40,45,0.8618224051172214,54
1,female,3,2,0,20096618135749,20096618894644,7,1,1,13,5,0,2,3,3,3,2,0,1.2601193437087577,63
2,male,2,2,1,20060486306777,20060486353656,27,1,1,5,4,0,10,0,16,13,20,3,0.9800000769038567,64
1,male,2,3,2,20201059767001,20201060036845,69,1,1,48,19,6,8,33,57,12,31,52,0.9120389339030492,36
2,female,1,0,0,20141891186457,20141891910675,34,1,1,41,14,1,3,13,26,32,3,30,1.1612037820698884,16
1,female,2,3,2,20117232300106,20117232688432,40,1,1,42,5,2,5,16,6,9,28,1,1.465604536240908,82
0,unknown,1,0,2,20011064107791,20011064346786,1,1,1,39,5,0,0,0,0,0,0,0,0.9422878892951363,45
1,female,2,3,3,20182671830343,20182672034458,76,1,1,1,11,2,45,58,17,19,59,10,0.5342906353684532,13
1,female,1,3,1,20025829534181,20025829667914,5,1,1,49,16,1,3,2,1,0,4,0,1.4877975496919296,68
2,female,1,2,0,20196615161534,20196615740878,91,1,1,9,8,53,62,27,67,27,79,49,0.5467977222580447,70
2,male,3,2,2,20021941497075,20021942124800,61,1,1,26,6,13,45,28,34,29,52,11,0.816817888392959,52
1,female,1,2,0,20185313746849,20185314567615,32,1,1,41,17,16,24,23,6,21,23,13,1.1179189234558977,99
1,male,2,0,1,20227980962474,20227981797558,94,1,1,27,3,60,73,59,1,44,72,44,1.195722611725409,28
2,unknown,2,0,0,20052959537989,20052959896619,60,1,1,20,1,16,32,15,23,36,51,49,0.7072852006845504,50
2,unknown,3,2,0,20039753500714,20039754175597,29,1,1,21,17,27,27,17,13,19,23,18,1.3828009255811982,29
2,female,3,0,0,20102852138963,20102852948510,2,1,1,13,1,1,1,1,0,0,1,1,0.5488182621269674,63
2,male,1,1,1,20040791210829,20040792183308,17,1,1,35,12,16,0,0,4,16,8,0,0.7107321674980127,96
1,unknown,1,1,2,20136547751317,20136548316521,88,1,1,26,6,8,54,52,5,35,85,76,1.0353145578780136,49
2,male,1,1,3,20045118146366,20045118324835,5,1,1,17,4,2,3,4,0,4,4,1,0.7383236939411034,26
2,male,2,3,1,20131147333162,20131147663803,61,1,1,44,16,8,1,12,1,0,28,27,1.1935467403518882,13
1,female,2,3,1,20179748650920,20179749209631,88,1,1,34,0,26,2,29,32,87,69,43,0.901278023894433,80
2,female,1,2,0,20045287979281,20045288079929,31,1,1,28,13,17,14,18,4,21,20,3,1.4656256306574864,1
1,male,3,1,1,20174288111857,20174288664764,80,1,1,49,17,24,7,16,49,43,79,26,1.0138866632724506,33
0,unknown,2,2,1,20145171797915,20145171925436,29,1,1,22,11,8,20,16,4,2,25,18,1.1724212226403226,32
2,male,1,2,0,20203052121206,20203052920024,25,1,1,19,12,19,2,15,12,14,22,14,0.7581796457682825,84
1,male,2,1,3,20054811567390,20054811973680,26,1,1,36,14,4,13,18,15,3,15,11,0.8926090954077621,76
1,female,1,3,0,20057142307801,20057142533438,9,1,1,16,16,1,4,2,6,4,0,5,1.4889425501322424,6
2,female,1,3,2,20100225734506,20100226321923,33,1,1,24,16,6,8,23,8,5,0,9,1.055355553105315,57
1,female,3,3,2,20172797688121,20172797819673,11,1,1,18,10,9,5,3,2,9,1,2,0.6921892859968352,58
0,female,3,0,3,20006479519503,20006480054362,71,1,1,4,8,27,66,69,40,37,42,24,1.4411709897658014,13
0,female,2,3,2,20208685436244,20208685630272,71,1,1,13,11,1,59,49,4,21,33,23,1.1489440436450848,6
1,unknown,1,2,2,20064774741337,20064775334722,36,1,1,4,5,11,26,4,3,0,7,10,1.4745690490005676,54
1,female,2,1,0,20225298889220,20225299272174,55,1,1,37,7,27,44,29,32,14,21,24,1.3298315135196246,47
1,unknown,2,3,0,20194153226038,20194153719418,28,1,1,15,16,10,8,21,21,9,27,12,1.1026614176237497,14
1,male,1,2,2,20145062223754,20145063206478,69,1,1,29,18,46,62,51,14,66,18,34,0.6764758457740631,21
2,male,2,3,3,20094745964083,20094746492191,14,1,1,47,2,8,12,12,8,11,8,9,0.8503034814160305,11
1,male,2,1,2,20228083954248,20228084234526,4,1,1,39,14,2,2,3,3,1,3,0,1.2966742306894599,93
0,unknown,2,2,0,20008353586330,20008354106605,97,1,1,18,15,34,95,49,69,94,1,11,1.114785865407839,81
0,unknown,1,3,2,20048749811138,20048750014409,93,1,1,35,0,0,70,30,18,12,2,71,1.484891357246942,77
1,unknown,1,3,3,20024984885310,20024985428489,5,1,1,22,16,2,0,1,3,1,0,1,1.3379490370744147,65
1,unknown,2,0,1,20207350364625,20207350561264,25,1,1,16,11,2,22,20,6,4,14,15,1.4418576445003017,74
2,male,2,2,0,20163829514073,20163829677343,99,1,1,14,17,47,34,20,4,3,83,12,1.2417815353527297,97
0,female,2,1,2,20187178180522,20187178679301,19,1,1,19,13,2,18,12,2,17,17,11,0.782382922953764,62
2,male,2,0,2,20098681405910,20098682176709,66,1,1,44,8,1,21,34,35,41,13,60,0.6364049121824121,5
0,male,3,1,1,20038105043964,20038105281033,72,1,1,26,11,5,71,43,7,17,39,21,1.3385523599739035,55
2,female,2,0,1,20195035204511,20195035919288,28,1,1,34,12,6,21,2,25,27,21,25,1.2956706666612567,90
2,male,2,2,2,20010096347547,20010096382495,82,1,1,33,0,75,74,81,8,16,32,75,1.1378161955383992,21
0,female,3,0,0,20023203345519,20023203521944,48,1,1,49,2,45,6,26,28,38,22,5,1.4483103328359301,41
1,male,3,0,0,20013658168812,20013658537346,83,1,1,20,14,7,50,42,60,36,10,45,1.3679585678582624,90
1,male,2,0,1,20019324693476,20019324754990,50,1,1,3,19,26,28,36,32,12,45,19,0.7980602366120381,7
0,unknown,1,0,3,20062890300583,20062891112711,24,1,1,26,1,2,8,16,9,17,16,19,1.3334867013585434,7
0,male,1,2,2,20228834712363,20228834948908,34,1,1,37,11,30,5,18,17,18,10,21,1.4046068220385923,91
1,female,1,0,2,20121163804697,20121164556186,20,1,1,11,15,0,19,0,7,1,9,9,0.583774015530034,54
2,female,1,3,3,20032246613692,20032246762485,80,1,1,1,13,65,72,58,59,13,56,46,0.8615544161755362,79
2,female,2,2,1,20116139983042,20116140429583,55,1,1,13,5,21,13,53,6,46,14,9,1.2254923152656798,49
2,female,2,3,2,20182129590329,20182130079606,64,1,1,29,11,42,36,17,56,37,21,58,0.6945616613851552,88
0,male,1,1,3,20019941724208,20019941835653,70,1,1,42,12,55,67,8,6,16,15,23,1.3853466632493499,14
2,female,2,3,3,20167722932955,20167723831925,79,1,1,42,3,4,50,1,24,60,30,62,1.0694747748437679,1
2,female,2,0,3,20021207210000,20021208078563,85,1,1,47,6,72,6,60,41,58,45,46,1.412895512029922,59
2,male,3,3,0,20022722776769,20022723106753,93,1,1,10,12,75,13,54,10,54,37,85,0.9058551525556187,44
2,female,1,2,0,20229630264402,20229630344415,80,1,1,8,9,27,77,45,31,5,40,24,1.1089689689131716,3
2,female,2,2,2,20158678072682,20158678517154,51,1,1,20,4,14,31,11,25,24,36,13,0.7845511746415841,66
0,unknown,3,3,0,20203030113663,20203031026785,51,1,1,5,7,36,17,43,5,4,40,23,0.789952122427525,60
0,female,1,0,0,20182259897951,20182260568516,89,1,1,40,3,1,74,81,74,45,59,60,0.6713820740902606,63
1,male,1,0,1,20134677534507,20134677816975,66,1,1,36,19,0,35,42,54,23,43,33,0.9032936948986957,61
2,male,3,3,1,20207470847782,20207471341730,61,1,1,23,18,36,20,17,20,23,40,26,1.082495057858369,41
2,female,1,3,2,20198098167814,20198098982928,70,1,1,22,5,57,29,9,9,1,38,52,1.1834590843179342,15
2,male,3,1,2,20059998121464,20059999074845,74,1,1,49,17,2,13,47,50,41,32,2,1.1969428666250772,63
2,unknown,3,0,2,20159269960467,20159270833935,91,1,1,2,14,0,45,13,49,0,58,36,1.2332559736098163,68
2,unknown,2,1,1,20070336135262,20070336455593,44,1,1,12,8,36,17,0,24,5,16,19,0.9949845379630877,35
2,unknown,2,0,1,20140517352781,20140518078400,79,1,1,2,14,21,3,22,33,10,13,40,0.9957874223076397,34
2,male,1,2,2,20206011247786,20206011381178,47,1,1,12,0,18,0,28,35,26,2,19,0.6439195299788367,94
2,female,1,0,1,20076558938409,20076559609949,26,1,1,11,8,14,5,13,9,0,5,3,0.7966772958361147,28
2,male,2,3,0,20124743285077,20124744141057,12,1,1,12,16,1,2,3,1,9,2,3,1.4253924757052425,43
0,female,3,2,2,20069319109751,20069319443523,42,1,1,19,16,34,3,15,31,40,26,39,1.2367764777535049,76
1,male,1,1,1,20169856901113,20169857223516,22,1,1,24,13,6,21,0,1,12,18,16,1.061545885657101,34
0,female,3,0,2,20165766268272,20165766647344,40,1,1,11,10,3,7,33,17,27,35,26,1.2848661761529052,42
1,male,2,2,3,20106154336441,20106154562118,53,1,1,23,17,44,50,24,37,29,29,3,0.8620308356109994,39
2,unknown,1,0,1,20218594721267,20218594767006,32,1,1,34,16,9,10,4,12,12,16,20,0.575521234767495,60
0,male,2,2,3,20173469427915,20173470294819,70,1,1,41,4,59,53,17,56,27,35,18,0.6495804397727584,65
2,male,3,0,3,20152168054377,20152168726663,78,1,1,1,8,70,41,19,35,5,36,13,0.9684205882900929,33
2,male,3,3,2,20042374028652,20042374524560,70,1,1,41,1,65,28,14,10,43,58,35,0.6149103421323748,34
1,male,2,2,3,20123517986707,20123518441855,30,1,1,32,14,1,19,27,24,15,12,7,1.1806091581613987,73
2,unknown,3,3,2,20168010143524,20168010836329,26,1,1,11,12,9,25,5,6,22,13,10,1.478634624500941,83
1,male,3,0,0,20057680202014,20057680925749,58,1,1,25,4,46,7,17,45,0,7,17,1.3827052885997937,24
0,male,1,0,2,20171581466155,20171582155925,11,1,1,22,13,7,3,0,8,9,6,10,1.2241801078704388,20
1,male,3,0,0,20200896741916,20200896916070,20,1,1,1,8,12,7,1,5,18,5,10,0.6119521601375534,97
0,female,2,0,1,20208705782871,20208706036840,68,1,1,18,8,46,65,47,34,39,39,38,0.6515786233787312,83
1,unknown,3,2,3,20127507736610,20127508303421,36,1,1,37,10,1,34,10,9,2,16,26,0.9241971566419239,88
0,female,2,2,3,20221409770356,20221410337649,58,1,1,25,17,2,53,46,35,57,1,57,1.2334242116381247,17
0,male,1,1,3,20064216668264,20064216914427,97,1,1,19,9,69,70,91,53,56,85,67,0.5605933477305227,78
2,male,2,1,3,20115880257206,20115881240723,30,1,1,35,1,24,15,19,27,29,16,1,1.0325285901962329,95
2,male,2,0,2,20112355185411,20112355522400,77,1,1,21,13,60,50,23,69,60,33,31,0.6215227596593483,74
2,female,1,1,0,20125782481615,20125783006005,38,1,1,49,2,4,33,20,35,16,11,28,0.6159555140617918,68
2,unknown,2,2,0,20202522129157,20202522223129,37,1,1,35,16,26,6,18,3,21,22,22,0.8311556134854955,25
1,female,2,0,1,20082343168542,20082343213141,11,1,1,12,19,10,2,10,7,0,10,2,1.1140994075534056,96
1,unknown,1,1,3,20124395962713,20124396228431,97,1,1,43,16,43,84,40,78,36,37,94,0.9258953445576885,70
0,female,3,2,0,20140156995308,20140157540771,7,1,1,19,17,4,2,4,2,6,6,2,0.7641129822250066,38
2,male,2,3,0,20108268857133,20108268992625,17,1,1,32,14,11,9,9,6,6,14,3,1.457589582061083,31
2,female,2,3,2,20225341489466,20225342207848,31,1,1,5,17,19,5,16,4,11,28,20,1.1839702889205919,3
1,female,2,0,3,20111004053917,20111004956259,34,1,1,3,18,12,13,27,17,23,22,5,1.4995531004923737,75
1,male,1,2,2,20132138861251,20132139051996,13,1,1,6,9,1,1,11,1,5,11,0,1.1077787713987632,21
2,female,2,0,2,20081729099064,20081729355408,46,1,1,38,3,8,7,24,11,30,25,20,1.453702778169712,18
2,female,2,1,0,20135870855542,20135871589158,1,1,1,17,10,0,0,0,0,0,0,0,0.9919914016439176,18
2,female,2,1,2,20082456260902,20082456467354,95,1,1,17,5,86,37,72,22,87,31,38,0.5355291059360339,36
2,male,1,2,3,20129003602434,20129004114720,76,1,1,26,5,21,51,34,44,57,74,44,1.2329074162678433,35
1,female,1,1,0,20068217697270,20068218238056,39,1,1,24,4,36,11,19,20,8,30,11,1.2115122371931353,87
2,male,2,0,1,20137607626860,20137607923328,68,1,1,21,16,7,42,61,15,18,26,29,0.6375624285270052,7
0,female,2,1,2,20091530341674,20091530906329,39,1,1,27,14,30,29,0,30,34,36,23,1.312551035869073,63
1,female,2,2,1,20132107851975,20132107878670,45,1,1,41,13,15,23,29,37,2,7,27,0.535744901653322,98
0,unknown,2,2,2,20093695627012,20093695862647,50,1,1,14,12,27,26,0,11,30,31,22,0.8764393509397793,22
1,unknown,3,0,2,20215064762812,20215065685713,65,1,1,6,2,37,33,57,21,34,5,31,1.3001315574399515,21
1,female,1,1,0,20079291270693,20079292107200,54,1,1,36,11,51,35,8,34,36,11,53,1.0330879561625217,37
2,female,2,3,0,20160656099301,20160656837268,16,1,1,39,3,15,9,10,7,9,7,2,1.03146561411366,43
0,male,1,0,1,20213837636877,20213837748487,23,1,1,48,4,15,0,15,20,15,13,19,1.0761166228980854,22
2,female,2,1,2,20150984790636,20150985505760,44,1,1,17,5,43,6,17,28,3,35,39,0.6585465620887101,56
1,female,1,0,3,20107875245502,20107876218408,69,1,1,33,0,68,19,62,6,17,44,47,0.5053831061471569,55
2,male,2,0,1,20177299172730,20177299939857,42,1,1,1,19,4,16,35,22,26,36,3,1.3925149618808894,63
0,unknown,2,2,3,20178379377037,20178379662601,18,1,1,29,10,2,3,1,6,9,3,8,0.953660608015393,84
2,male,2,3,2,20003559374772,20003560060247,29,1,1,40,8,21,7,14,4,20,8,17,0.9665941978955233,79
2,female,1,1,1,20220399126163,20220400040073,72,1,1,10,4,51,34,8,38,14,59,20,0.9527964853764433,38
0,female,3,2,1,20117939967232,20117940059329,49,1,1,18,12,39,17,7,15,48,47,34,0.6467938155648175,30
0,unknown,3,2,2,20009935996614,20009936670635,98,1,1,14,8,36,90,62,97,71,48,33,1.0502819314323133,35
1,male,2,3,2,20004669277533,20004669942716,94,1,1,27,5,64,11,3,39,13,41,26,1.0996913673890938,75
2,male,3,0,1,20028807632995,20028808242574,8,1,1,40,18,3,5,2,6,0,5,1,1.2535259675406722,20
0,male,2,1,1,20116138874054,20116139145124,98,1,1,48,4,27,32,32,77,16,26,51,0.7140124539834183,11
2,unknown,2,3,3,20091305994675,20091306452483,70,1,1,37,6,45,53,25,51,44,51,22,0.8254803448168013,74
2,male,1,0,1,20206614005370,20206614577238,64,1,1,9,8,30,36,1,24,39,60,25,0.5177026063754334,28
2,male,2,2,2,20188897934267,20188897963654,53,1,1,11,1,50,44,48,10,0,22,6,1.3221282165717168,18
1,unknown,2,0,2,20151685798465,20151686775457,30,1,1,18,16,20,13,13,29,5,27,4,0.77595543009858,3
2,female,2,0,3,20001863276817,20001863918929,57,1,1,29,6,31,56,52,5,23,34,6,1.1568236972416637,76
2,male,1,1,3,20184700483908,20184700770462,18,1,1,27,16,17,0,17,7,0,17,7,0.6578682619682679,18
0,male,1,1,1,20010056193496,20010056888696,25,1,1,29,3,21,7,17,16,24,8,14,1.215044086885243,14
0,female,3,0,2,20107022980257,20107023045920,41,1,1,18,11,2,33,32,20,21,9,14,1.3435030645997093,85
2,unknown,2,2,3,20008749722011,20008749846238,8,1,1,36,17,7,7,4,6,6,7,5,1.4938492927820222,4
1,male,2,0,0,20057352961426,20057353524750,24,1,1,3,12,22,19,4,1,18,5,7,1.360980637713621,11
2,female,1,2,2,20071849372952,20071849964293,39,1,1,4,6,30,36,22,14,35,29,32,1.0233689799211663,13
0,female,2,1,0,20048867871209,20048868147946,22,1,1,30,15,2,5,11,3,18,12,9,0.9721663804812954,77
2,male,2,0,2,20131692974573,20131693849877,43,1,1,22,15,31,3,11,25,17,7,3,0.7774079250892031,19
2,male,2,3,2,20176548003167,20176548832912,73,1,1,2,15,45,62,21,14,65,40,68,1.0556743221275657,24
1,unknown,1,3,1,20053764763803,20053765641952,80,1,1,18,3,54,58,38,34,64,35,63,0.5184039920353494,1
2,female,2,1,0,20092582879400,20092582941122,41,1,1,26,18,3,3,19,1,8,12,19,1.1874439226441327,95
1,female,1,2,0,20211243044024,20211243739136,1,1,1,15,15,0,0,0,0,0,0,0,1.2918670500254477,28
1,female,1,2,3,20043480845712,20043481417530,7,1,1,8,12,0,5,5,2,2,0,5,0.9829305357018763,48
1,female,1,0,3,20213010588662,20213010614004,29,1,1,4,2,19,25,7,8,27,15,0,0.7662098399457109,18
2,male,2,1,3,20068360186452,20068360820997,96,1,1,39,14,62,5,88,34,32,40,23,0.9445798146933672,64
0,female,1,3,3,20077503914154,20077504294041,85,1,1,6,17,50,46,59,72,73,3,48,1.343798550728312,78
1,male,1,0,2,20156160901154,20156161456175,55,1,1,22,15,47,52,9,21,33,52,51,1.1984692102693584,55
0,female,1,1,2,20166760808895,20166761472140,95,1,1,23,11,18,15,27,64,59,4,14,0.936581508681213,48
1,male,2,2,1,20148307320422,20148307673245,42,1,1,6,9,22,11,17,1,5,34,28,0.8793764544859659,4
0,female,2,3,0,20133221535593,20133222224870,86,1,1,28,14,35,43,50,84,80,9,29,0.7947069695088371,57
1,female,1,0,0,20196183757569,20196183936376,70,1,1,25,7,22,31,38,38,63,26,0,1.4113989249126342,39
0,male,1,1,0,20007067817065,20007067895751,97,1,1,31,10,63,2,66,7,50,40,78,0.8850204110554271,56
0,female,2,1,1,20139458027018,20139458562599,45,1,1,34,15,35,6,36,14,16,39,16,0.9752162584207863,13
1,female,2,2,3,20005707739138,20005707792432,24,1,1,42,11,10,23,21,9,14,17,12,1.3709659157695715,90
1,male,1,1,1,20012057983747,20012058809209,38,1,1,43,19,35,25,26,27,20,5,13,0.916401503583991,77
1,unknown,2,1,2,20220055760030,20220056028279,92,1,1,39,12,63,65,50,69,53,11,54,0.7922824773850776,87
0,male,3,2,0,20085214686909,20085215046239,78,1,1,19,17,58,16,23,38,25,13,3,0.9323839034201515,39
1,female,1,0,0,20062317982336,20062318764622,93,1,1,28,7,74,27,66,0,42,32,5,0.7384784822859012,54
1,female,2,3,2,20017314748748,20017315744371,6,1,1,3,11,2,5,1,3,0,1,2,0.7685993594602231,73
2,female,1,3,2,20067063532866,20067064133658,26,1,1,7,8,17,9,16,18,23,25,5,0.7483813329800381,32
2,female,3,1,0,20052461321008,20052461660135,80,1,1,4,1,2,30,56,6,54,65,3,1.472563985715334,10
1,male,1,3,2,20010032383084,20010032489578,3,1,1,12,15,0,2,1,1,0,0,0,0.5480613868950747,96
2,female,1,2,2,20103547472165,20103547813229,21,1,1,40,18,16,17,5,17,10,3,15,1.0504630998940914,7
1,male,2,1,1,20161109508282,20161109899868,69,1,1,19,3,38,52,12,31,9,22,39,1.038495645314499,80
1,female,2,0,2,20172482979025,20172483858523,29,1,1,49,14,15,3,16,8,0,13,13,0.5582912308614946,56
1,male,1,0,0,20161452933115,20161453825524,67,1,1,34,0,40,7,17,19,33,18,9,0.5791375395688786,50
2,male,2,0,2,20122441306995,20122441357045,72,1,1,6,4,42,65,12,19,24,28,23,1.3848091042981476,41
1,male,2,2,2,20220599613732,20220600058583,75,1,1,6,6,37,70,45,39,68,45,20,1.066448903189944,25
1,female,1,3,1,20124644664541,20124645033979,65,1,1,47,14,1,17,15,0,34,41,14,1.3119103134162564,51
0,male,1,0,3,20203552053939,20203552378718,38,1,1,17,15,18,33,13,31,31,4,27,1.27956331712809,37
2,male,1,2,2,20120039212796,20120039594069,29,1,1,20,4,1,17,26,22,23,23,26,0.7348638979847059,72
1,female,1,0,2,20176621260476,20176622185994,39,1,1,18,15,38,24,8,7,9,27,37,0.6024335235439936,27
2,male,2,0,3,20001466702824,20001466757971,24,1,1,18,13,14,2,19,23,20,16,21,1.0501415488593855,7
1,female,1,1,3,20029502532456,20029503085314,57,1,1,20,8,22,39,24,35,15,51,14,0.7952734566709284,78
2,male,3,1,2,20164852452262,20164852736665,76,1,1,40,7,3,13,39,44,74,2,49,0.6250745569718049,25
2,female,2,2,1,20204376409958,20204377013591,37,1,1,22,10,21,1,31,17,22,14,13,0.9506854415356917,63
1,male,3,1,3,20127442565640,20127443455380,72,1,1,37,8,61,59,47,39,65,61,12,1.408713757600243,96
0,unknown,1,3,3,20161630202522,20161630255478,99,1,1,1,8,50,40,91,51,13,84,49,0.5379448503590286,47
2,female,1,0,3,20210420047686,20210420444439,33,1,1,43,2,28,9,27,16,7,23,4,1.2149865390815013,34
2,unknown,3,0,3,20139847260280,20139847830418,22,1,1,18,12,16,6,4,1,16,18,6,1.204793421544728,99
1,female,2,3,3,20102833482011,20102833642722,81,1,1,23,6,50,33,39,63,50,48,39,1.0967552325598122,61
2,female,1,0,3,20067081149571,20067081866994,11,1,1,48,7,5,6,4,3,10,9,0,1.1577461625960794,80
2,unknown,2,1,0,20162621773084,20162622120779,91,1,1,1,5,57,76,59,15,15,42,18,1.442562227017703,38
1,male,1,0,3,20039759347420,20039759502627,42,1,1,28,10,3,31,22,21,29,25,29,1.0195423474145473,73
0,female,2,2,3,20121188234321,20121188802292,50,1,1,39,16,17,25,14,5,24,18,7,1.42537020340025,23
2,female,3,2,0,20071513784416,20071513985917,96,1,1,14,5,9,58,74,28,23,32,26,1.003249709651787,36
2,female,2,2,1,20143811478820,20143811955265,63,1,1,37,13,25,60,46,13,33,9,49,0.8379430170155231,63
1,male,2,1,3,20212900091182,20212901079306,36,1,1,33,8,23,2,5,11,18,24,30,1.454767495691605,19
1,female,2,1,2,20196941076904,20196941622232,14,1,1,35,4,11,10,9,5,0,5,3,0.9242178860470331,55
2,female,1,1,0,20143341605409,20143342436424,21,1,1,27,8,3,13,19,10,4,13,6,0.9287245905931345,91
1,male,1,3,2,20108727380416,20108728229174,80,1,1,17,1,17,66,26,44,68,65,76,0.8791258258295193,72
1,female,3,0,1,20189786760001,20189787445163,12,1,1,8,0,1,9,7,10,7,9,0,1.0275801924965662,37
1,female,1,1,3,20215432813447,20215433085246,85,1,1,25,16,79,84,64,35,71,84,38,1.0823810846705617,84
1,unknown,2,1,0,20095032544182,20095032688697,41,1,1,42,8,12,34,21,1,40,18,27,1.247329402137241,11
2,unknown,1,3,0,20025247941626,20025248869128,76,1,1,26,3,45,73,17,43,31,49,74,1.1097293408071383,21
0,unknown,2,2,2,20112485480299,20112485699374,64,1,1,29,16,50,58,31,20,37,10,23,0.8683057121347676,37
1,male,2,1,2,20161113724991,20161113799909,38,1,1,35,9,7,24,0,1,12,20,9,1.413648845570597,8
1,male,2,1,1,20038521887259,20038522343884,1,1,1,32,15,0,0,0,0,0,0,0,0.9107341320212586,36
2,male,1,3,2,20050615483079,20050615529964,34,1,1,22,17,28,2,8,5,20,10,5,0.6603265216434446,51
2,unknown,3,3,1,20177306852515,20177307135338,85,1,1,49,3,64,83,9,42,73,36,6,1.3448826558310034,77
2,female,2,2,3,20044835206183,20044835617560,9,1,1,1,12,8,2,2,4,4,7,6,0.6925468675540313,49
2,male,3,1,1,20178406482988,20178407480384,17,1,1,39,5,6,7,12,6,8,3,16,0.5034069241844933,52
2,female,1,1,0,20220476902686,20220477321060,90,1,1,22,15,61,70,78,50,11,37,54,1.1301266754431754,3
2,male,1,1,1,20101180712941,20101180734051,54,1,1,22,5,4,38,6,10,8,11,39,1.444160855274231,38
0,female,1,2,2,20191478220793,20191478446157,37,1,1,14,3,18,17,9,29,29,3,18,0.6819497453407887,6
2,female,1,3,1,20143205117645,20143205972004,65,1,1,48,12,0,54,26,58,19,39,56,0.7238176926964349,3
0,female,3,2,3,20162074875733,20162075408493,40,1,1,36,13,4,35,27,27,39,22,38,0.7561778022232073,12
2,male,1,1,0,20017973095662,20017973526862,41,1,1,23,16,39,24,31,3,21,2,34,1.3757040992394556,13
0,female,2,0,2,20092086090106,20092086962645,79,1,1,36,7,64,76,24,6,62,3,77,0.7477489890460091,60
1,female,1,1,3,20098973626811,20098973801660,95,1,1,47,3,10,60,41,54,15,92,84,1.0432726757308175,95
2,female,1,3,2,20083251109857,20083251892019,45,1,1,18,4,8,21,27,30,36,38,30,0.9537676243448036,33
1,female,3,2,2,20147956302111,20147957179322,35,1,1,10,11,19,29,31,31,18,5,16,0.5546107904575756,11
1,unknown,2,3,0,20042054721955,20042055167485,71,1,1,14,3,45,51,38,30,22,41,29,0.8616810297196077,1
2,unknown,3,0,2,20083964000858,20083964151235,32,1,1,13,19,31,15,8,22,22,21,1,0.7785352798895373,1
1,unknown,1,2,3,20057034886508,20057035642625,25,1,1,28,1,22,6,20,19,8,5,8,1.0351994483109181,50
1,male,1,1,1,20223387030903,20223387316863,76,1,1,37,4,71,50,54,71,23,75,5,0.7877570529786382,77
2,male,1,3,1,20219203521225,20219203918900,49,1,1,37,19,26,7,41,9,30,19,36,1.2129870876383884,95
0,female,1,0,2,20139358256226,20139358955117,88,1,1,37,3,72,59,45,46,2,17,18,0.8200533772307821,78
2,unknown,1,0,2,20181712508841,20181713019768,92,1,1,9,1,75,59,83,37,76,80,45,1.1958488044493443,93
1,male,1,0,0,20218306431573,20218307235945,31,1,1,27,0,20,18,22,2,19,4,0,0.5578988768367632,54
2,male,2,0,0,20219154353343,20219155258798,60,1,1,11,12,17,51,13,48,37,3,34,1.0507755755502681,69
0,female,2,0,3,20033807884631,20033808024878,7,1,1,33,17,3,5,4,4,0,5,1,1.1692221596972368,99
2,unknown,1,3,3,20140085255640,20140086048459,32,1,1,12,19,9,11,9,30,24,15,1,1.3723640573408524,26
2,male,3,0,3,20082382489654,20082382866197,80,1,1,27,16,29,45,15,45,24,67,35,0.6323317477248865,40
2,unknown,1,3,3,20149656058827,20149656085863,30,1,1,39,0,8,4,4,28,23,7,27,0.8061847429143016,69
2,male,1,0,0,20035336713207,20035336896984,81,1,1,23,16,26,58,65,42,9,31,1,0.5808484103724422,10
0,male,2,1,1,20174833203191,20174833355359,70,1,1,11,5,7,37,27,43,4,18,42,1.010640716286263,37
1,female,3,0,3,20197519413482,20197519767528,96,1,1,39,12,72,3,34,92,20,86,62,1.4775376908335285,56
0,male,3,0,1,20098100247743,20098100365635,37,1,1,19,6,22,24,14,8,12,22,30,1.310919477805385,77
1,male,2,1,2,20080154562749,20080154873032,13,1,1,48,15,7,8,5,6,12,4,12,0.5363326882849879,12
2,unknown,2,3,2,20166595854914,20166596025963,82,1,1,26,2,15,73,20,57,39,24,28,1.3792953715423697,3
0,male,2,3,2,20094691492688,20094692424552,41,1,1,30,8,38,17,40,20,33,2,12,0.7719169978307401,82
0,unknown,2,3,3,20081595494130,20081596161670,2,1,1,43,0,0,0,1,0,0,1,0,1.0136835991354416,47
0,male,2,2,1,20201542818481,20201543200036,16,1,1,20,19,11,5,15,5,5,4,8,0.9602314253019028,77
2,female,3,1,3,20091446410752,20091447166326,76,1,1,26,16,74,39,7,32,68,34,55,0.8649491578745269,30
2,male,1,3,0,20029976325553,20029976952967,33,1,1,46,2,30,11,20,11,10,25,22,1.480312417505257,93
2,female,1,1,2,20146415127389,20146415177124,66,1,1,16,2,38,21,49,9,19,60,44,1.4939021960456995,93
2,female,2,3,3,20113266777948,20113266884240,28,1,1,28,10,8,1,26,17,8,6,12,1.252657479269355,85
0,male,2,2,1,20071854793513,20071855415718,65,1,1,38,2,27,32,41,10,2,40,48,0.8822734447146394,74
